"","riskyoption1","riskyoption2","safeoption","choiceP","easy0difficult1"
"1",3.13172461533686,0,1.82441625032807,0.502091069584832,1
"2",10.091172911576,0,5.88249867063714,0.496575485103451,1
"3",23.646836366842,0,9.85889288152102,0.999910178355152,0
"4",13.118637357722,0,7.64391482180217,0.50038170558526,1
"5",6.39623436373658,0,3.73501968851779,0.481810442276408,1
"6",5.28338381631765,0,3.07335208427394,0.514689019937018,1
"7",22.9488742300193,0,0.251774793455843,0.999999999996946,0
"8",13.5606467702193,0,7.871444924362,0.532833435082126,1
"9",8.32133955190657,0,8.66777696603676,6.65573483210198e-13,0
"10",12.1999530579196,0,7.13297192621976,0.471078440657043,1
"11",10.3871802550275,0,6.01936557244044,0.546868078130521,1
"12",16.4079239849118,0,9.59744059960358,0.467341668014644,1
"13",14.0857480452862,0,8.2230277418159,0.484113454665485,1
"14",28.8798632419901,0,10.4329311195761,0.999995139340917,0
"15",14.8417407537811,0,4.1678484006552,0.999999910015847,0
"16",18.695423843374,0,8.02099376632832,0.999827965978679,0
"17",11.572084586916,0,8.86922382339835,1.30607547067136e-05,0
"18",7.65768962363945,0,8.62179261245765,6.00428411919445e-14,0
"19",16.1629303384223,0,7.7006328138872,0.997705303815402,0
"20",11.6717602429097,0,6.81457166791661,0.483119414546274,1
"21",16.7800283936202,0,2.08010978200473,0.999999999899152,0
"22",20.330709168117,0,7.07271109246649,0.999997543387459,0
"23",13.4039661094896,0,7.76720617539249,0.547285861361386,1
"24",4.53858016435988,0,2.64458870405797,0.500164602118455,1
"25",0.719110067526344,0,2.89225935364375,5.88709901735217e-22,0
"26",12.3853773325565,0,6.67831329702167,0.92608143419144,0
"27",11.8206924553844,0,4.89049119533738,0.999924279096663,0
"28",15.8655390922097,0,9.21577882996062,0.526906638147026,1
"29",3.35933328062529,0,11.3638417194015,1.79014301360058e-21,0
"30",18.0903059909702,0,11.7211945944699,0.0200020102538088,0
"31",15.5525188337662,0,9.05625933845295,0.505877663995045,1
"32",1.97267835501116,0,0.126131567358971,0.999999999987591,0
"33",12.0530566590256,0,7.04354696356459,0.475382646701222,1
"34",10.3190929755569,0,6.0051104466198,0.511164004080195,1
"35",24.5372979844804,0,10.127163687814,0.999928200209583,0
"36",14.9417835319298,0,8.71637268021004,0.490398443629848,1
"37",11.8373771242448,0,11.8730973845581,2.34095466638165e-12,0
"38",17.385928180581,0,10.1682167076622,0.468424144463424,1
"39",1.86185659787152,0,3.52005020556971,8.79520078125607e-19,0
"40",20.469221588166,0,11.9794578186236,0.462727462976603,1
"41",8.40148178770905,0,4.87065479829907,0.543404128262207,1
"42",11.7940641155583,0,9.1262622926035,8.17469489145002e-06,0
"43",27.8030107697356,0,6.57684599813074,0.999999988597725,0
"44",8.65702304680599,0,7.66237627948867,5.93926721667675e-09,0
"45",0.299314170854632,0,7.9342107364675,1.00197954092962e-23,0
"46",17.114297324256,0,4.09600158780813,0.999999987056861,0
"47",5.61330499193864,0,3.27245097829727,0.4958987242981,1
"48",25.8075793290394,0,7.99491039314307,0.999999633690333,0
"49",16.2583256500773,0,9.4192019791808,0.54909290290941,1
"50",17.0933266208624,0,9.94000763404183,0.517439354434738,1
"51",15.016429576627,0,8.71923448911402,0.530144668590042,1
"52",28.7526074983529,0,2.90214913209202,0.999999999956833,0
"53",0.662724101578351,0,8.71082384813344,1.79048725915903e-23,0
"54",1.02481234512525,0,4.0011803647154,7.00389064261673e-22,0
"55",5.27355203856714,0,10.4561649733922,4.37665966951374e-19,0
"56",2.13644512115279,0,0.279190981574357,0.99999999986967,0
"57",14.7902036077227,0,8.6663978253724,0.452318075272771,1
"58",27.8220060411608,0,11.5519124211743,0.999918037316922,0
"59",18.6174125296879,0,10.8413166871178,0.505590312065521,1
"60",19.1122848478146,0,11.1954447710072,0.454988617737491,1
"61",17.1957728507696,0,9.99757830615854,0.519147290777296,1
"62",2.89361519786762,0,4.13071896155598,1.46371114056639e-16,0
"63",4.79102784731658,0,9.08472598547814,8.4124528117236e-19,0
"64",10.1631736991345,0,5.89960168816615,0.532456809155592,1
"65",7.57434560037218,0,4.43508969339309,0.458364259184358,1
"66",16.4112043960835,0,9.51282615651144,0.544615495981325,1
"67",23.0456121347379,0,3.0626008948544,0.999999999858062,0
"68",11.2805577557418,0,11.5363481385401,1.21746039755595e-12,0
"69",2.98298725716304,0,7.52986742423382,2.28347774460203e-20,0
"70",3.89619003066327,0,2.27663021922344,0.476208553194101,1
"71",7.82455772717949,0,4.56686932321172,0.485949936360956,1
"72",0.999894299299922,0,6.59184285872616,7.21098862343646e-23,0
"73",2.72469914724352,0,1.58521288153715,0.513335320261007,1
"74",2.31760184741579,0,9.77432684533997,4.52054587184543e-22,0
"75",17.1785745860543,0,10.0113156855921,0.498865606584369,1
"76",20.5134399165865,0,11.9081334431656,0.532225244781943,1
"77",0.403596541506704,0,1.49506367380964,9.6857517176903e-22,0
"78",23.9692860170151,0,9.94809273451101,0.999918789466373,0
"79",6.82770103097428,0,3.97465407580603,0.508304216375549,1
"80",20.3211662653717,0,6.18206897162599,0.999999721197634,0
"81",5.92610825592419,0,3.45038247720804,0.506870995826524,1
"82",9.22161462152144,0,5.35942028932041,0.522330004838608,1
"83",13.2988546440029,0,2.47070469122846,0.999999998781506,0
"84",12.8542159780394,0,7.49751386473654,0.491615068199564,1
"85",19.4272123465431,0,11.3819027280086,0.453500127083848,1
"86",15.6410917345085,0,9.0765235153609,0.535206463612213,1
"87",1.62794440326979,0,11.7535547842504,5.55395746352074e-23,0
"88",19.0965353303705,0,11.1792801987147,0.460295281294608,1
"89",8.97897187616909,0,5.24439662079094,0.479829058007979,1
"90",11.3808700231835,0,6.62759745585499,0.505236854134229,1
"91",19.8622609076439,0,11.5921941774199,0.486380573100815,1
"92",3.50725238043815,0,9.81194639119785,8.35934474297132e-21,0
